name,rho,abs_rho
soil_f_hm_a,-0.06116289784911987,0.06116289784911987
under_gss_b0,0.057247831414682857,0.057247831414682857
tree_tmax,0.05151251078867731,0.05151251078867731
tree_gs_b2,0.044990009566112474,0.044990009566112474
tree_f_sz_r,-0.04123454350316399,0.04123454350316399
c3_qtf0,0.0400136995699942,0.0400136995699942
over_spect,-0.03877907320679459,0.03877907320679459
c3_gs_b0,0.03329214084889917,0.03329214084889917
c3_lr0,0.030255203496033285,0.030255203496033285
under_gss_b1,0.025536625179064878,0.025536625179064878
c3_ctmp_lfdsp,0.025184742626375094,0.025184742626375094
c3_qtc0,0.023867879888720123,0.023867879888720123
c3_rgc,-0.022234359508801493,0.022234359508801493
over_ko0,0.019673574566787273,0.019673574566787273
tree_rmr_s,0.01272178103512248,0.01272178103512248
over_acen_et,-0.011580583876273616,0.011580583876273616
over_photocap_n0,-0.00617459666457267,0.00617459666457267
over_ke_d,-0.004706631003786969,0.004706631003786969
c3_gs_b1,-0.0007195964173675646,0.0007195964173675646
