name,rho,abs_rho
tree_kmci,0.31552971416659475,0.31552971416659475
c4_cmpcd0,0.31135645740580203,0.31135645740580203
tree_qtf0,0.3075728597570499,0.3075728597570499
tree_rmr_h,0.3033466128862117,0.3033466128862117
c3_lue,0.3026306935005498,0.3026306935005498
c3_rgf,-0.29515922893035856,0.29515922893035856
over_rfl_d,0.2830994596240977,0.2830994596240977
soil_sr_lc,-0.28152801849729875,0.28152801849729875
tree_lr0,0.2717192215505769,0.2717192215505769
over_gss_b0,-0.269551505244532,0.269551505244532
over_jvr,0.2624567634741581,0.2624567634741581
tree_rmc_s,-0.2619492449371896,0.2619492449371896
tree_ctmp_lfshd,0.2567299944737541,0.2567299944737541
soil_f_hm_p,0.2523044474958511,0.2523044474958511
soil_sr_lr,0.24949881866024637,0.24949881866024637
tree_dcd,-0.2450167902833191,0.2450167902833191
soil_kml,0.24417106303800212,0.24417106303800212
tree_rgf,-0.24088340270161443,0.24088340270161443
soil_albedo0,-0.24077428663487868,0.24077428663487868
c3_tmin,0.24074184481920963,0.24074184481920963
tree_gs_b0,0.2372398416053057,0.2372398416053057
over_cv_j,0.2370717885315805,0.2370717885315805
soil_f_co2_lr,-0.23272448838624024,0.23272448838624024
tree_lf0,-0.22645308150473598,0.22645308150473598
soil_f_co2_lf,0.21623031051765848,0.21623031051765848
over_acen_kc,0.2157532651992846,0.2157532651992846
tree_root_spt_a,0.20440189079954826,0.20440189079954826
soil_kmsh,0.19279683983086957,0.19279683983086957
soil_kmsl,-0.17308121225013096,0.17308121225013096
tree_km_nstl,0.1730066367935422,0.1730066367935422
over_acen_vc,0.17216521864215353,0.17216521864215353
tree_tmax,0.17023571272932364,0.17023571272932364
c3_pmax,0.15902418371406035,0.15902418371406035
soil_sr_hp,-0.15784246493340365,0.15784246493340365
tree_alloc_abg,-0.15270187847806613,0.15270187847806613
soil_f_hm_i,-0.14697428603646426,0.14697428603646426
over_kc0,0.14577188858219847,0.14577188858219847
soil_kmh,0.14564631772087946,0.14564631772087946
tree_f_sz_s,0.14216445173502337,0.14216445173502337
under_gss_b1,0.13554027882656045,0.13554027882656045
soil_sr_ha,0.13347790183026947,0.13347790183026947
tree_qtc0,-0.13296125540420645,0.13296125540420645
under_nc_ct,0.13253045670428865,0.13253045670428865
c3_qtc0,0.13226615760015137,0.13226615760015137
tree_topt,-0.12886056636503315,0.12886056636503315
c3_root_spt_b,0.12431716919888516,0.12431716919888516
c3_rmr_h,-0.12285224863859523,0.12285224863859523
c3_qtf0,0.12168209565508022,0.12168209565508022
tree_ek0,-0.11400694178572246,0.11400694178572246
c3_rmf0,-0.1047441498167195,0.1047441498167195
c3_ek0,0.10201033192890972,0.10201033192890972
over_photocap_n0,0.10168435037726835,0.10168435037726835
c3_rmc_s,-0.10007097099889903,0.10007097099889903
soil_sr_lf,0.09473694466407419,0.09473694466407419
tree_gs_b1,-0.08832950091881332,0.08832950091881332
c3_rmr_s,0.08332154766633267,0.08332154766633267
c3_gs_b1,-0.08325220201504148,0.08325220201504148
c3_ctmp_lfshd,-0.08134409502657824,0.08134409502657824
tree_gs_b2,-0.0785916997306657,0.0785916997306657
under_gss_b0,-0.07745616149450045,0.07745616149450045
over_acen_et,-0.07050798164574992,0.07050798164574992
tree_tmin,0.054786909682582735,0.054786909682582735
c3_lr0,0.05386015732108579,0.05386015732108579
tree_rmr_s,0.051579516766850915,0.051579516766850915
over_ke_d,0.04945851051487588,0.04945851051487588
c3_gs_b0,-0.041979555251648405,0.041979555251648405
tree_lc0,0.033751860899202055,0.033751860899202055
over_str_et,-0.033450456435741883,0.033450456435741883
c3_ctmp_lfdsp,0.029884643183434357,0.029884643183434357
c3_rmc_h,0.02902808450271665,0.02902808450271665
c3_rgc,-0.02306682051388095,0.02306682051388095
tree_f_sz_r,0.02245191391295749,0.02245191391295749
over_ko0,0.016763982397482197,0.016763982397482197
over_gss_b2,0.016627339804326676,0.016627339804326676
soil_f_hm_a,-0.014443899158534727,0.014443899158534727
soil_f_co2_lc,-0.01159459226053644,0.01159459226053644
over_spect,-0.004947768102134111,0.004947768102134111
